,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3079,North Side,40.714822906532014,-73.95880857587582,Juice Generation,40.7170155,-73.9588094,Juice Bar
3080,North Side,40.714822906532014,-73.95880857587582,Have & Meyer Chatteria,40.71330486799995,-73.95646386109051,Wine Bar
3081,North Side,40.714822906532014,-73.95880857587582,Tacombi,40.714992,-73.959375,Mexican Restaurant
3082,North Side,40.714822906532014,-73.95880857587582,Martha's Country Bakery,40.71491765773706,-73.96078966354644,Bakery
3083,North Side,40.714822906532014,-73.95880857587582,Black Brick,40.714184577749386,-73.96155735867296,Coffee Shop
3084,North Side,40.714822906532014,-73.95880857587582,Whole Foods Market,40.71626934343042,-73.9597792074956,Grocery Store
3085,North Side,40.714822906532014,-73.95880857587582,The Commodore,40.71408593052304,-73.95581668684504,American Restaurant
3086,North Side,40.714822906532014,-73.95880857587582,The Butcher’s Daughter,40.714937618227516,-73.95862746065598,Vegetarian / Vegan Restaurant
3087,North Side,40.714822906532014,-73.95880857587582,Pod Hotel Brooklyn,40.71513381090374,-73.95908484236922,Hotel
3088,North Side,40.714822906532014,-73.95880857587582,Court Street Grocers,40.71411936828323,-73.95545673847212,Sandwich Place
3089,North Side,40.714822906532014,-73.95880857587582,Blue Bottle Coffee,40.716913,-73.961039,Coffee Shop
3090,North Side,40.714822906532014,-73.95880857587582,Copper Mug Coffee,40.716444,-73.959752,Coffee Shop
3091,North Side,40.714822906532014,-73.95880857587582,Radegast Hall & Biergarten,40.71657114852416,-73.96142999712337,Beer Garden
3092,North Side,40.714822906532014,-73.95880857587582,Lucky Dog,40.71349224123461,-73.96188794435888,Bar
3093,North Side,40.714822906532014,-73.95880857587582,Dig Inn,40.71569849999999,-73.9590152,American Restaurant
3094,North Side,40.714822906532014,-73.95880857587582,Shake Shack,40.717372574839686,-73.96049213342168,Burger Joint
3095,North Side,40.714822906532014,-73.95880857587582,Pressed Juicery,40.71755253886245,-73.95750581349182,Juice Bar
3096,North Side,40.714822906532014,-73.95880857587582,Nitehawk Cinema,40.71618324295957,-73.96241962592575,Movie Theater
3097,North Side,40.714822906532014,-73.95880857587582,Rosa’s Pizza,40.71410035773901,-73.95557714586712,Pizza Place
3098,North Side,40.714822906532014,-73.95880857587582,Kimbap Lab,40.71616,-73.95953,Korean Restaurant
3099,North Side,40.714822906532014,-73.95880857587582,Leo,40.712529,-73.9567,Pizza Place
3100,North Side,40.714822906532014,-73.95880857587582,Skinny Dennis,40.715977818610234,-73.96198469912109,Dive Bar
3101,North Side,40.714822906532014,-73.95880857587582,Sangha Yoga Shala,40.716720447676714,-73.96186619981366,Yoga Studio
3102,North Side,40.714822906532014,-73.95880857587582,Momofuku Milk Bar,40.713921,-73.9554785,Dessert Shop
3103,North Side,40.714822906532014,-73.95880857587582,St. Mazie,40.712446182313414,-73.95595408442468,Cocktail Bar
3104,North Side,40.714822906532014,-73.95880857587582,L'Industrie Pizzeria,40.7116752206617,-73.95769662100513,Pizza Place
3105,North Side,40.714822906532014,-73.95880857587582,Red Pearl,40.71719096712296,-73.9584645114689,Boutique
3106,North Side,40.714822906532014,-73.95880857587582,Hungry Ghost,40.716089,-73.959484,Coffee Shop
3107,North Side,40.714822906532014,-73.95880857587582,Bagelsmith Bedford,40.71762617621457,-73.95798059141504,Bagel Shop
3108,North Side,40.714822906532014,-73.95880857587582,Williamsburg Cinemas,40.71399591039233,-73.95975580838666,Movie Theater
3109,North Side,40.714822906532014,-73.95880857587582,Horses And Divorces,40.714133938626496,-73.96145981806504,Bar
3110,North Side,40.714822906532014,-73.95880857587582,Brooklyn Art Library,40.716737235248786,-73.96197984657705,Library
3111,North Side,40.714822906532014,-73.95880857587582,Pates Et Traditions,40.71487669885194,-73.95453292590483,French Restaurant
3112,North Side,40.714822906532014,-73.95880857587582,Lion's Milk,40.71583338158002,-73.95570533511494,Coffee Shop
3113,North Side,40.714822906532014,-73.95880857587582,Don Panchito,40.71541225078727,-73.96023152544984,Food Truck
3114,North Side,40.714822906532014,-73.95880857587582,Ceremonia Bakeshop,40.712482,-73.960533,Bakery
3115,North Side,40.714822906532014,-73.95880857587582,Oslo Coffee,40.71472542106371,-73.95704258364536,Coffee Shop
3116,North Side,40.714822906532014,-73.95880857587582,Oslo Coffee Roasters,40.71310488717666,-73.96217867031888,Coffee Shop
3117,North Side,40.714822906532014,-73.95880857587582,Twenty Sided Store,40.712268329253185,-73.9554761947898,Toy / Game Store
3118,North Side,40.714822906532014,-73.95880857587582,Emmy Squared,40.712166,-73.955705,Pizza Place
3119,North Side,40.714822906532014,-73.95880857587582,Eight of Swords Tattoo,40.71529090405493,-73.96311865784008,Tattoo Parlor
3120,North Side,40.714822906532014,-73.95880857587582,Egg,40.716650270205996,-73.96172307176343,Breakfast Spot
3121,North Side,40.714822906532014,-73.95880857587582,Tacos Morelos,40.71789770476297,-73.95798724092054,Food Truck
3122,North Side,40.714822906532014,-73.95880857587582,Chelsea Garden Center,40.713748934632214,-73.95608274131634,Garden Center
3123,North Side,40.714822906532014,-73.95880857587582,Modo Yoga Williamsburg,40.71667272570606,-73.96311393945952,Yoga Studio
3124,North Side,40.714822906532014,-73.95880857587582,The Meatball Shop,40.71817031618937,-73.95750154418721,Italian Restaurant
3125,North Side,40.714822906532014,-73.95880857587582,Oasis,40.717667826157694,-73.95754844565461,Falafel Restaurant
3126,North Side,40.714822906532014,-73.95880857587582,Brooklyn Winery,40.7172589674116,-73.95530518869674,Wine Bar
3127,North Side,40.714822906532014,-73.95880857587582,McNally Jackson Books,40.717649693953405,-73.96207782609444,Bookstore
3128,North Side,40.714822906532014,-73.95880857587582,Sweet Chick,40.71832881821564,-73.95722947253503,Southern / Soul Food Restaurant
3129,North Side,40.714822906532014,-73.95880857587582,Chipotle Mexican Grill,40.71662536264234,-73.96054437301638,Burrito Place
3130,North Side,40.714822906532014,-73.95880857587582,The Shanti Shack,40.71689324918532,-73.96237803401777,Vegetarian / Vegan Restaurant
3131,North Side,40.714822906532014,-73.95880857587582,Kula Yoga Williamsburg,40.71696558707179,-73.96237974538755,Yoga Studio
3132,North Side,40.714822906532014,-73.95880857587582,Knitting Factory,40.714218515340214,-73.95575557482657,Rock Club
3133,North Side,40.714822906532014,-73.95880857587582,Foodtown Supermarket,40.71558,-73.95995,Supermarket
3134,North Side,40.714822906532014,-73.95880857587582,Mezcaleria La Milagrosa Agave Bar and Listening Room,40.7117724614975,-73.95741297908233,Bar
3135,North Side,40.714822906532014,-73.95880857587582,Sun and Air,40.71141191225947,-73.9614471706906,Bike Shop
3136,North Side,40.714822906532014,-73.95880857587582,LEIF,40.71545769789552,-73.96374952761745,Gift Shop
3137,North Side,40.714822906532014,-73.95880857587582,Gotan,40.717005804373585,-73.96308631991657,Coffee Shop
3138,North Side,40.714822906532014,-73.95880857587582,Gelateria Gentile,40.7163352947988,-73.96381651592516,Ice Cream Shop
3139,North Side,40.714822906532014,-73.95880857587582,BARC Shelter,40.71618367660153,-73.96360163114176,Animal Shelter
3140,North Side,40.714822906532014,-73.95880857587582,Dos Toros Taquería,40.71761913165475,-73.95798928865614,Burrito Place
3141,North Side,40.714822906532014,-73.95880857587582,Best Pizza,40.71568775986685,-73.95354686702224,Pizza Place
3142,North Side,40.714822906532014,-73.95880857587582,Rabbithole,40.71225821376743,-73.96279643222341,American Restaurant
3143,North Side,40.714822906532014,-73.95880857587582,A&G Merch,40.71825076978878,-73.95975281219607,Furniture / Home Store
3144,North Side,40.714822906532014,-73.95880857587582,Noods n’ Chill,40.711936,-73.961077,Thai Restaurant
3145,North Side,40.714822906532014,-73.95880857587582,Gertie,40.712367870426476,-73.95559241952137,Restaurant
3146,North Side,40.714822906532014,-73.95880857587582,Pies 'n' Thighs,40.711247914500696,-73.96144509176183,Fried Chicken Joint
3147,North Side,40.714822906532014,-73.95880857587582,Cerveceria Havemeyer,40.7118199247861,-73.95739615248144,Mexican Restaurant
3148,North Side,40.714822906532014,-73.95880857587582,PS9 Pets,40.71864278393988,-73.956061165383,Pet Store
3149,North Side,40.714822906532014,-73.95880857587582,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
3150,North Side,40.714822906532014,-73.95880857587582,Dépanneur,40.71736551211203,-73.96288447185589,Deli / Bodega
3151,South Side,40.71086147265064,-73.95800095153331,L'Industrie Pizzeria,40.7116752206617,-73.95769662100513,Pizza Place
3152,South Side,40.71086147265064,-73.95800095153331,Xixa,40.71041009500999,-73.95853132009505,Latin American Restaurant
3153,South Side,40.71086147265064,-73.95800095153331,Traif,40.71055701088711,-73.95889510558487,Tapas Restaurant
3154,South Side,40.71086147265064,-73.95800095153331,East River Pilates,40.71289117042526,-73.95850006447007,Pilates Studio
3155,South Side,40.71086147265064,-73.95800095153331,Emmy Squared,40.712166,-73.955705,Pizza Place
3156,South Side,40.71086147265064,-73.95800095153331,St. Mazie,40.712446182313414,-73.95595408442468,Cocktail Bar
3157,South Side,40.71086147265064,-73.95800095153331,The Four Horsemen,40.71297062908573,-73.9573489459191,Wine Bar
3158,South Side,40.71086147265064,-73.95800095153331,Leo,40.712529,-73.9567,Pizza Place
3159,South Side,40.71086147265064,-73.95800095153331,Twenty Sided Store,40.712268329253185,-73.9554761947898,Toy / Game Store
3160,South Side,40.71086147265064,-73.95800095153331,Bozu,40.71297626571757,-73.95747790354523,Sushi Restaurant
3161,South Side,40.71086147265064,-73.95800095153331,Tabaré,40.71306928884032,-73.95903127129245,South American Restaurant
3162,South Side,40.71086147265064,-73.95800095153331,Daymoves,40.713132,-73.957261,Café
3163,South Side,40.71086147265064,-73.95800095153331,Caracas Arepa Bar,40.71307533802476,-73.9574621701832,Arepa Restaurant
3164,South Side,40.71086147265064,-73.95800095153331,ppl,40.71282137546778,-73.95844548940659,Coffee Shop
3165,South Side,40.71086147265064,-73.95800095153331,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
3166,South Side,40.71086147265064,-73.95800095153331,Mezcaleria La Milagrosa Agave Bar and Listening Room,40.7117724614975,-73.95741297908233,Bar
3167,South Side,40.71086147265064,-73.95800095153331,Overthrow Boxing,40.71341935159598,-73.95875922304612,Boxing Gym
3168,South Side,40.71086147265064,-73.95800095153331,Sun and Air,40.71141191225947,-73.9614471706906,Bike Shop
3169,South Side,40.71086147265064,-73.95800095153331,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
3170,South Side,40.71086147265064,-73.95800095153331,Blue Collar,40.71135771797886,-73.95771847756468,Burger Joint
3171,South Side,40.71086147265064,-73.95800095153331,Have & Meyer Chatteria,40.71330486799995,-73.95646386109051,Wine Bar
3172,South Side,40.71086147265064,-73.95800095153331,Mr. Piña Fruit and Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
3173,South Side,40.71086147265064,-73.95800095153331,Laughing Lotus Yoga Center,40.70921643497141,-73.96036452112918,Yoga Studio
3174,South Side,40.71086147265064,-73.95800095153331,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
3175,South Side,40.71086147265064,-73.95800095153331,Desnuda Williamsburg,40.71298621266654,-73.95895763004967,South American Restaurant
3176,South Side,40.71086147265064,-73.95800095153331,Pies 'n' Thighs,40.711247914500696,-73.96144509176183,Fried Chicken Joint
3177,South Side,40.71086147265064,-73.95800095153331,Cerveceria Havemeyer,40.7118199247861,-73.95739615248144,Mexican Restaurant
3178,South Side,40.71086147265064,-73.95800095153331,Walter Sports,40.71344351717057,-73.9585818114249,American Restaurant
3179,South Side,40.71086147265064,-73.95800095153331,Species By The Thousands,40.711401,-73.96109799999999,Jewelry Store
3180,South Side,40.71086147265064,-73.95800095153331,Kabob Shack,40.71073,-73.958244,Middle Eastern Restaurant
3181,South Side,40.71086147265064,-73.95800095153331,Duff's,40.708773859830124,-73.95771641082318,Bar
3182,South Side,40.71086147265064,-73.95800095153331,Gertie,40.712367870426476,-73.95559241952137,Restaurant
3183,South Side,40.71086147265064,-73.95800095153331,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
3184,South Side,40.71086147265064,-73.95800095153331,Loom Yoga,40.71143319927703,-73.96138198765543,Yoga Studio
3185,South Side,40.71086147265064,-73.95800095153331,Ceremonia Bakeshop,40.712482,-73.960533,Bakery
3186,South Side,40.71086147265064,-73.95800095153331,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
3187,South Side,40.71086147265064,-73.95800095153331,Choplet Studio and Gallery,40.713601179542955,-73.95926241580315,Art Gallery
3188,South Side,40.71086147265064,-73.95800095153331,To Spiti,40.71145222603289,-73.95763719293313,Greek Restaurant
3189,South Side,40.71086147265064,-73.95800095153331,Caribbean Social Club,40.71349914491414,-73.9590713465709,Speakeasy
3190,South Side,40.71086147265064,-73.95800095153331,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
3191,South Side,40.71086147265064,-73.95800095153331,Weylin,40.71019585993708,-73.96231810538166,Event Space
3192,South Side,40.71086147265064,-73.95800095153331,Blink Fitness,40.70874086716891,-73.95832431779098,Gym
3193,South Side,40.71086147265064,-73.95800095153331,Noods n’ Chill,40.711936,-73.961077,Thai Restaurant
3194,South Side,40.71086147265064,-73.95800095153331,Brooklyn Running Co,40.71384976922717,-73.9597267344759,Sporting Goods Shop
3195,South Side,40.71086147265064,-73.95800095153331,Y7 Studio,40.713523348494675,-73.96063849338428,Yoga Studio
3196,South Side,40.71086147265064,-73.95800095153331,Black Flamingo,40.71059345084199,-73.95423488401335,Nightclub
3197,South Side,40.71086147265064,-73.95800095153331,Banter,40.71221704598277,-73.95722192836767,Pub
3198,South Side,40.71086147265064,-73.95800095153331,St. Anselm,40.71414471294114,-73.95598405757656,American Restaurant
3199,South Side,40.71086147265064,-73.95800095153331,Fette Sau,40.714125423720176,-73.95638405958897,BBQ Joint
3200,South Side,40.71086147265064,-73.95800095153331,Pokito,40.71149287537046,-73.96177914773645,Cocktail Bar
3201,South Side,40.71086147265064,-73.95800095153331,Konditori,40.708614,-73.957906,Coffee Shop
3202,South Side,40.71086147265064,-73.95800095153331,Peter Luger Steak House,40.70995790682886,-73.96229110893742,Steakhouse
3203,South Side,40.71086147265064,-73.95800095153331,Spuyten Duyvil,40.714148816918346,-73.95594106827636,Beer Garden
3204,South Side,40.71086147265064,-73.95800095153331,The Commodore,40.71408593052304,-73.95581668684504,American Restaurant
3205,South Side,40.71086147265064,-73.95800095153331,Roebling Liquor,40.7087718806023,-73.96088941259124,Liquor Store
3206,South Side,40.71086147265064,-73.95800095153331,Court Street Grocers,40.71411936828323,-73.95545673847212,Sandwich Place
3207,South Side,40.71086147265064,-73.95800095153331,Amor y Amargo,40.709694,-73.958619,Bar
3208,South Side,40.71086147265064,-73.95800095153331,Wei Williamsburg,40.71067589705568,-73.95403239442538,Chinese Restaurant
3209,South Side,40.71086147265064,-73.95800095153331,La Bicyclette Bakery,40.714405,-73.959173,Bakery
3210,South Side,40.71086147265064,-73.95800095153331,Commune Salon & Gift,40.71425554808935,-73.96054327727333,Salon / Barbershop
3211,South Side,40.71086147265064,-73.95800095153331,Samurai Mama,40.71411421938972,-73.96019631848635,Japanese Restaurant
3212,South Side,40.71086147265064,-73.95800095153331,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
3213,South Side,40.71086147265064,-73.95800095153331,Birds of a Feather,40.71426224260337,-73.96057226233967,Chinese Restaurant
3214,South Side,40.71086147265064,-73.95800095153331,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
3215,South Side,40.71086147265064,-73.95800095153331,Momofuku Milk Bar,40.713921,-73.9554785,Dessert Shop
3216,South Side,40.71086147265064,-73.95800095153331,Lucky Dog,40.71349224123461,-73.96188794435888,Bar
3217,South Side,40.71086147265064,-73.95800095153331,Meadowsweet,40.71035245392043,-73.96326363144188,Mediterranean Restaurant
3218,South Side,40.71086147265064,-73.95800095153331,Rabbithole,40.71225821376743,-73.96279643222341,American Restaurant
3219,South Side,40.71086147265064,-73.95800095153331,Rosa’s Pizza,40.71410035773901,-73.95557714586712,Pizza Place
3220,South Side,40.71086147265064,-73.95800095153331,Weekends,40.71155153768725,-73.96209936495691,Breakfast Spot
3221,South Side,40.71086147265064,-73.95800095153331,Dough Vale,40.709306,-73.954056,Italian Restaurant
3222,South Side,40.71086147265064,-73.95800095153331,Eclectic Collectibles & Antiques,40.71460482689649,-73.95784780931653,Antique Shop
3223,South Side,40.71086147265064,-73.95800095153331,Maison Premiere,40.71423915017924,-73.96151182840691,Seafood Restaurant
3224,South Side,40.71086147265064,-73.95800095153331,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
3225,South Side,40.71086147265064,-73.95800095153331,Oslo Coffee Roasters,40.71310488717666,-73.96217867031888,Coffee Shop
3226,South Side,40.71086147265064,-73.95800095153331,Lighthouse,40.7107830177268,-73.95370438110912,New American Restaurant
3227,South Side,40.71086147265064,-73.95800095153331,Continental Army Plaza,40.71064516221164,-73.96035780155312,Park
3228,South Side,40.71086147265064,-73.95800095153331,Chelsea Garden Center,40.713748934632214,-73.95608274131634,Garden Center
3229,South Side,40.71086147265064,-73.95800095153331,Black Brick,40.714184577749386,-73.96155735867296,Coffee Shop
3230,South Side,40.71086147265064,-73.95800095153331,Sweatshop,40.715089868805926,-73.95973374883259,Coffee Shop
3231,South Side,40.71086147265064,-73.95800095153331,Tikka Indian Grill,40.71434305888687,-73.96090327883888,Indian Restaurant
3232,South Side,40.71086147265064,-73.95800095153331,Chez Jose,40.71144168909818,-73.95773468552916,American Restaurant
3233,South Side,40.71086147265064,-73.95800095153331,WMC Jazz,40.711278,-73.963099,Jazz Club
3234,South Side,40.71086147265064,-73.95800095153331,IRIS Piercing Studio & Jewelry Gallery,40.714897,-73.959532,Piercing Parlor
3235,South Side,40.71086147265064,-73.95800095153331,Baby's All Right,40.710071,-73.963449,Music Venue
3236,South Side,40.71086147265064,-73.95800095153331,Farook Halal Food,40.710792485749074,-73.96352615672484,Food Truck
3237,South Side,40.71086147265064,-73.95800095153331,Roebling Pizza,40.708808307240645,-73.96090117049755,Pizza Place
3238,South Side,40.71086147265064,-73.95800095153331,Flywheel Sports,40.7152,-73.9593647,Cycle Studio
3239,South Side,40.71086147265064,-73.95800095153331,Jackbar,40.711901120359876,-73.95732465812063,Bar
3240,South Side,40.71086147265064,-73.95800095153331,Abracadabra Brooklyn,40.712030074261435,-73.96290598436741,Breakfast Spot
3241,South Side,40.71086147265064,-73.95800095153331,Shaktibarre,40.71238865871721,-73.95265176232911,Gym / Fitness Center
3242,South Side,40.71086147265064,-73.95800095153331,Tacombi,40.714992,-73.959375,Mexican Restaurant
3243,South Side,40.71086147265064,-73.95800095153331,High Lúa,40.71266742774574,-73.96048165376789,Vietnamese Restaurant
3244,South Side,40.71086147265064,-73.95800095153331,Bedford Cheese Shop,40.71478530497316,-73.96087288856506,Cheese Shop
3245,South Side,40.71086147265064,-73.95800095153331,Williamsburg Cinemas,40.71399591039233,-73.95975580838666,Movie Theater
3246,South Side,40.71086147265064,-73.95800095153331,The Butcher’s Daughter,40.714937618227516,-73.95862746065598,Vegetarian / Vegan Restaurant
3247,South Side,40.71086147265064,-73.95800095153331,We Got Company,40.71409450655818,-73.95389641516493,Bar
3248,South Side,40.71086147265064,-73.95800095153331,Rumney Guggenheim Gallery,40.71016949490086,-73.96237820796476,Art Gallery
3249,South Side,40.71086147265064,-73.95800095153331,Motorino,40.71042017308414,-73.96363450390943,Pizza Place
3250,South Side,40.71086147265064,-73.95800095153331,OTB,40.71039332645751,-73.9636134675309,Bar
3251,Ocean Parkway,40.61305976667942,-73.96836678035541,Staples,40.6119467,-73.9629501,Paper / Office Supplies Store
3252,Ocean Parkway,40.61305976667942,-73.96836678035541,Moldova Restaurant Brooklyn,40.61294186114433,-73.96286899619373,Steakhouse
3253,Ocean Parkway,40.61305976667942,-73.96836678035541,Oh! Bagel,40.614620194064045,-73.96320566611656,Bagel Shop
3254,Ocean Parkway,40.61305976667942,-73.96836678035541,Russian Night Club Taous,40.61314765780938,-73.96333100591771,General Entertainment
3255,Ocean Parkway,40.61305976667942,-73.96836678035541,Dunkin',40.61436636178479,-73.96287380369449,Donut Shop
3256,Ocean Parkway,40.61305976667942,-73.96836678035541,Colonel David Marcus Playground,40.61020127610596,-73.9686576336712,Playground
3257,Ocean Parkway,40.61305976667942,-73.96836678035541,FYBO Gym,40.61515685154206,-73.97190597555279,Gym
3258,Ocean Parkway,40.61305976667942,-73.96836678035541,MTA B9 Bus stop,40.61525841126051,-73.9718863288735,Bus Station
3259,Ocean Parkway,40.61305976667942,-73.96836678035541,Boogie Man,40.61527547678351,-73.97191745450665,Sake Bar
3260,Ocean Parkway,40.61305976667942,-73.96836678035541,Pescada,40.609418,-73.96877,Jewish Restaurant
3261,Ocean Parkway,40.61305976667942,-73.96836678035541,Passion Night Club,40.613149,-73.963337,Nightclub
3262,Ocean Parkway,40.61305976667942,-73.96836678035541,The Pond,40.611547,-73.973092,Bakery
3263,Ocean Parkway,40.61305976667942,-73.96836678035541,Schnapps Kosher Wine & Whiskey Shop,40.616609000000004,-73.971163,Liquor Store
3264,Ocean Parkway,40.61305976667942,-73.96836678035541,Sushi Royale,40.60914607618763,-73.9703328057674,Sushi Restaurant
3265,Ocean Parkway,40.61305976667942,-73.96836678035541,La Piccola,40.614253999999995,-73.973706,Deli / Bodega
3266,Ocean Parkway,40.61305976667942,-73.96836678035541,Pizza Boss,40.616811,-73.971095,Pizza Place
3267,Ocean Parkway,40.61305976667942,-73.96836678035541,King Solomon Express,40.61385,-73.96282,Restaurant
3268,Ocean Parkway,40.61305976667942,-73.96836678035541,MTA Bus - B9 (Ave N & McDonald Ave),40.61362264521764,-73.97413861919574,Bus Stop
3269,Fort Hamilton,40.61476812694226,-74.03197914537985,Campania Coal Fired Pizza,40.613465980586724,-74.0332371696127,Italian Restaurant
3270,Fort Hamilton,40.61476812694226,-74.03197914537985,Hunter's Steak & Ale House,40.61660563943881,-74.03098585281313,Steakhouse
3271,Fort Hamilton,40.61476812694226,-74.03197914537985,Espresso Pizza,40.61639003656646,-74.03070991895045,Pizza Place
3272,Fort Hamilton,40.61476812694226,-74.03197914537985,Pasticceria Rocco,40.6167545562255,-74.03085571890367,Bakery
3273,Fort Hamilton,40.61476812694226,-74.03197914537985,Narrows Cafe,40.612752069375105,-74.03368088173326,Café
3274,Fort Hamilton,40.61476812694226,-74.03197914537985,The Wicked Monk,40.617128601968595,-74.03384858127117,Bar
3275,Fort Hamilton,40.61476812694226,-74.03197914537985,Shobu Sushi,40.61599613867154,-74.03102593223436,Sushi Restaurant
3276,Fort Hamilton,40.61476812694226,-74.03197914537985,Swan Beauty,40.61667,-74.03354300000001,Health & Beauty Service
3277,Fort Hamilton,40.61476812694226,-74.03197914537985,Met Fresh Supermarket,40.61652838683681,-74.03400301572239,Supermarket
3278,Fort Hamilton,40.61476812694226,-74.03197914537985,Positano,40.612384661710394,-74.03405892854195,Italian Restaurant
3279,Fort Hamilton,40.61476812694226,-74.03197914537985,Fushimi,40.61727,-74.03101,Japanese Restaurant
3280,Fort Hamilton,40.61476812694226,-74.03197914537985,The Lock Yard,40.61736777473677,-74.02964943412427,Beer Garden
3281,Fort Hamilton,40.61476812694226,-74.03197914537985,TD Bank,40.6134121,-74.0334809,Bank
3282,Fort Hamilton,40.61476812694226,-74.03197914537985,John Paul Jones Park ('Cannonball Park'),40.61154096139938,-74.03437001026933,Park
3283,Fort Hamilton,40.61476812694226,-74.03197914537985,Townhouse 275,40.61803762118631,-74.03361264495949,Cocktail Bar
3284,Fort Hamilton,40.61476812694226,-74.03197914537985,Philadelphia Grille,40.61258952250344,-74.03387566751624,Sandwich Place
3285,Fort Hamilton,40.61476812694226,-74.03197914537985,Harbor Fitness,40.61779715448358,-74.0302906614112,Gym / Fitness Center
3286,Fort Hamilton,40.61476812694226,-74.03197914537985,Embers Steakhouse,40.616647979772125,-74.03381535262155,Steakhouse
3287,Fort Hamilton,40.61476812694226,-74.03197914537985,Bagel Supreme,40.616525270741164,-74.03052334487757,Bagel Shop
3288,Fort Hamilton,40.61476812694226,-74.03197914537985,Win Hing Chinese Cuisine,40.61366348516215,-74.03285773564411,Asian Restaurant
3289,Fort Hamilton,40.61476812694226,-74.03197914537985,ha ha chinese,40.618022230237116,-74.03030968368607,Chinese Restaurant
3290,Fort Hamilton,40.61476812694226,-74.03197914537985,CKO Kickboxing,40.61888165555084,-74.03021335601807,Gym / Fitness Center
3291,Fort Hamilton,40.61476812694226,-74.03197914537985,Kitty Kiernans,40.615291889159934,-74.03440950433362,Pub
3292,Fort Hamilton,40.61476812694226,-74.03197914537985,Dunkin',40.6171989,-74.0303955,Donut Shop
3293,Fort Hamilton,40.61476812694226,-74.03197914537985,Energy Fuel,40.61553072769499,-74.03142578696837,Juice Bar
3294,Fort Hamilton,40.61476812694226,-74.03197914537985,Kelly's Tavern,40.61682672452675,-74.03041655237989,Pub
3295,Fort Hamilton,40.61476812694226,-74.03197914537985,Fort Hamilton Diner,40.61607407726939,-74.03113460437135,Diner
3296,Fort Hamilton,40.61476812694226,-74.03197914537985,The Common,40.617844,-74.033624,Restaurant
3297,Fort Hamilton,40.61476812694226,-74.03197914537985,Suki Sushi Bay Ridge,40.61910674029615,-74.03284785146936,Japanese Restaurant
3298,Fort Hamilton,40.61476812694226,-74.03197914537985,Campo Bello Restaurant 2,40.61806,-74.029366,Spanish Restaurant
3299,Fort Hamilton,40.61476812694226,-74.03197914537985,Delia's Lounge & Restaurant,40.6187462397852,-74.0331474738176,Cocktail Bar
3300,Fort Hamilton,40.61476812694226,-74.03197914537985,The UPS Store,40.6181886,-74.0335205,Shipping Store
3301,Fort Hamilton,40.61476812694226,-74.03197914537985,Henry Hardes Liquor,40.6183230697663,-74.03323391085166,Wine Shop
3302,Fort Hamilton,40.61476812694226,-74.03197914537985,Taqueria El Puente,40.61686836218163,-74.0302707783991,Mexican Restaurant
3303,Fort Hamilton,40.61476812694226,-74.03197914537985,Baskin-Robbins,40.6171997989858,-74.03025990381923,Ice Cream Shop
3304,Fort Hamilton,40.61476812694226,-74.03197914537985,Panda Sport,40.617567590507335,-74.02942288365904,Board Shop
3305,Fort Hamilton,40.61476812694226,-74.03197914537985,Goustaro,40.61777409693701,-74.03045118611712,Deli / Bodega
3306,Fort Hamilton,40.61476812694226,-74.03197914537985,Mike's Deli,40.61579551918278,-74.03133436513558,Deli / Bodega
3307,Fort Hamilton,40.61476812694226,-74.03197914537985,Redbox,40.617530813718126,-74.03362304167999,Video Store
3308,Fort Hamilton,40.61476812694226,-74.03197914537985,UNO Pizzeria & Grill,40.618065157595105,-74.03002782198652,American Restaurant
3309,Fort Hamilton,40.61476812694226,-74.03197914537985,Subway,40.61823465668435,-74.03046693005945,Sandwich Place
3310,Fort Hamilton,40.61476812694226,-74.03197914537985,Chase Bank,40.618263,-74.032871,Bank
3311,Fort Hamilton,40.61476812694226,-74.03197914537985,KFC,40.617688262312846,-74.02915522862844,Fried Chicken Joint
3312,Fort Hamilton,40.61476812694226,-74.03197914537985,Mid China,40.616124,-74.030493,Chinese Restaurant
3313,Fort Hamilton,40.61476812694226,-74.03197914537985,Capital One Bank,40.6172497,-74.0339109,Bank
3314,Fort Hamilton,40.61476812694226,-74.03197914537985,J J Carty Playground,40.61454789512698,-74.02924626057636,Playground
3315,Fort Hamilton,40.61476812694226,-74.03197914537985,Landys Pizzeria,40.617394,-74.027464,Pizza Place
3316,Fort Hamilton,40.61476812694226,-74.03197914537985,Shore Road Delicatessen,40.61822782362527,-74.03325007071861,Sandwich Place
3317,Fort Hamilton,40.61476812694226,-74.03197914537985,Walgreens,40.61773540642656,-74.03378874063486,Pharmacy
